GeoID,County,State,Pop_2000,Pop_2001,Pop_2002,Pop_2003,Pop_2004,Pop_2005,Pop_2006,Pop_2007,Pop_2008,Pop_2009,Pop_2010,Pop_2011,Pop_2012,Pop_2013,Pop_2014,Pop_2015,Pop_2016,Pop_2017,Pop_2018
25025,Suffolk County,Massachusetts,692745,700232,701333,697080,691272,686600,687192,693368,702201,716214,722023,737126,751175,762627,773839,782962,793322,801455,807252
25027,Worcester County,Massachusetts,752512,761211,768490,774476,777855,781265,785345,788280,790847,795251,798552,804008,806949,810908,815620,818380,820631,825929,830839
26001,Alcona County,Michigan,11677,11665,11480,11495,11459,11517,11503,11412,11286,11106,10942,10740,10570,10551,10448,10329,10356,10323,10362
26003,Alger County,Michigan,9819,9815,9764,9694,9680,9633,9687,9779,9647,9334,9601,9515,9448,9435,9361,9251,9124,9137,9097
26005,Allegan County,Michigan,105904,107367,108203,109192,110225,110865,111156,111427,111589,111252,111408,111158,111499,112013,113357,114136,114995,116433,117327
26007,Alpena County,Michigan,31269,31179,30956,30824,30735,30494,30209,30180,30119,29755,29598,29344,29172,28965,28887,28719,28656,28438,28360
26009,Antrim County,Michigan,23264,23485,23773,24129,24263,24261,24278,24248,24047,23796,23580,23316,23244,23121,23146,23032,23075,23269,23365
26011,Arenac County,Michigan,17278,17206,17245,17184,17128,17094,16968,16811,16547,16243,15899,15629,15498,15410,15316,15303,15132,15033,15041
26013,Baraga County,Michigan,8875,8899,8889,8873,8884,8851,8940,8930,8822,8874,8860,8835,8727,8717,8648,8583,8548,8438,8320
26015,Barry County,Michigan,56931,57572,58061,58682,59005,59621,59610,59969,59788,59469,59173,58915,59019,59086,59293,59415,59790,60629,61157
26017,Bay County,Michigan,110192,109836,109861,109559,109453,109165,108711,108132,108320,107913,107771,107409,106966,106801,106066,105281,104469,104189,103923
26019,Benzie County,Michigan,16090,16490,16793,17239,17420,17697,17867,17863,17733,17564,17525,17390,17330,17350,17474,17393,17538,17604,17753
26021,Berrien County,Michigan,162471,161153,160604,160314,159742,158510,157537,157378,157380,157059,156813,156875,156626,156138,155989,155071,154473,154362,154141
26023,Branch County,Michigan,45875,46099,46651,46680,46791,46733,46805,46788,46305,45378,45248,43923,43795,43587,43731,43653,43490,43423,43622
26025,Calhoun County,Michigan,138014,138158,138580,138962,139443,138946,138291,137582,137313,136301,136146,135096,134733,134755,134812,134339,134370,134358,134487
26027,Cass County,Michigan,51146,51395,51588,51783,52290,52358,52282,52623,52684,52362,52293,52197,51800,51581,51566,51340,51288,51453,51653
26029,Charlevoix County,Michigan,26171,26437,26542,26656,26601,26534,26394,26499,26280,26068,25949,26102,26190,26253,26216,26213,26202,26219,26244
26031,Cheboygan County,Michigan,26530,26881,27138,27232,27228,27274,27249,27093,26738,26330,26152,25882,25741,25573,25636,25394,25448,25398,25413
26033,Chippewa County,Michigan,38593,38518,38748,38789,38803,38990,39051,39314,39247,39174,38520,38877,38981,38560,38242,37980,37718,37714,37517
26035,Clare County,Michigan,31398,31405,31707,31710,31821,31701,31612,31353,31064,30856,30926,30996,30792,30596,30728,30613,30383,30597,30757
26037,Clinton County,Michigan,65020,66098,67596,69103,70605,71700,72881,73740,74302,74828,75382,75892,76166,76816,76965,77014,77619,78549,79332
26039,Crawford County,Michigan,14308,14392,14527,14633,14591,14644,14597,14455,14379,14157,14074,14036,13950,13878,13741,13853,13766,13917,13901
26043,Dickinson County,Michigan,27460,27136,27019,26943,27231,27067,26951,26881,26622,26357,26168,26064,26170,26014,25898,25655,25487,25428,25383
26045,Eaton County,Michigan,104000,104848,105794,107090,107533,108073,108364,108358,108021,107430,107759,107921,108002,108274,108650,108657,109165,109477,109826
26047,Emmet County,Michigan,31517,31998,32279,32402,32824,32856,32926,32794,32852,32765,32694,32739,32804,32944,32969,32919,32874,33127,33308
26049,Genesee County,Michigan,436965,438584,440062,441689,442534,442508,441164,438109,433082,427989,425790,421976,418167,415634,412868,410470,408901,407673,406892
26051,Gladwin County,Michigan,26127,26453,26754,26875,26971,26752,26726,26285,25956,25738,25692,25869,25540,25563,25498,25222,25153,25237,25337
26053,Gogebic County,Michigan,17219,17612,17394,17213,16976,16811,16552,16515,16499,16390,16427,16111,16038,15905,15755,15537,15342,15338,15096
26055,Grand Traverse County,Michigan,78004,79915,81013,81869,82768,83699,84705,85579,86209,86767,86986,88329,89196,90096,90853,91546,91963,91796,92573
26057,Gratiot County,Michigan,42472,42521,42428,42546,42583,42479,42714,42824,42774,42285,42476,42112,41978,41931,41462,41319,40943,41011,40599
26059,Hillsdale County,Michigan,46698,46736,47051,47359,47392,47476,47499,47336,46951,46735,46688,46589,46258,46125,45923,45872,45763,45843,45749
26061,Houghton County,Michigan,35964,35701,35905,35794,36154,36169,35765,35839,36292,36378,36628,36773,36741,36672,36468,36283,36432,36397,36219
26063,Huron County,Michigan,36047,35760,35508,35313,35014,34691,34363,34034,33504,33269,33118,32764,32451,32255,32038,31759,31480,31271,31166
26065,Ingham County,Michigan,279715,281105,282030,282183,283586,282970,282104,281706,281315,280889,280895,282753,283509,284119,285654,287168,289937,292327,292735
26067,Ionia County,Michigan,61712,62079,63265,63781,64562,64745,65157,65189,65167,63858,63905,63853,63879,63988,64231,64046,64164,64229,64210
26069,Iosco County,Michigan,27334,27204,27009,26882,26860,26835,26869,26749,26542,26174,25887,25591,25449,25424,25422,25333,25276,25122,25081
26071,Iron County,Michigan,13106,12879,12753,12668,12460,12397,12248,12183,12081,11959,11817,11762,11564,11499,11344,11316,11162,11119,11117
26073,Isabella County,Michigan,63444,64231,64907,66036,67067,67788,68556,69012,69328,70026,70311,70611,70664,70225,70097,70782,71311,71125,70562
26075,Jackson County,Michigan,158679,159772,160893,162119,162140,163047,163387,163316,160825,160114,160248,159656,159966,159637,159437,159292,158321,158690,158823
26077,Kalamazoo County,Michigan,239008,240080,241937,243834,242505,243259,244178,245431,246862,249023,250331,252572,255342,257317,258962,259716,261317,263001,264870
26079,Kalkaska County,Michigan,16640,16873,16989,17296,17400,17381,17572,17540,17546,17223,17153,17168,17097,17287,17365,17252,17277,17595,17824
26081,Kent County,Michigan,576178,581224,584940,587790,589554,592210,595191,598077,599234,601437,602622,608468,615823,624377,631451,637304,643927,649231,653786
26083,Keweenaw County,Michigan,2274,2264,2219,2174,2125,2068,2087,2104,2119,2131,2156,2179,2167,2142,2174,2123,2139,2102,2113
26087,Lapeer County,Michigan,88271,89102,90035,90573,91125,91739,91691,91130,89914,88774,88319,88081,88187,88288,88199,88387,88212,88183,88028
26089,Leelanau County,Michigan,21257,21490,21518,21792,21859,21813,21818,21809,21731,21724,21708,21429,21382,21482,21599,21637,21517,21676,21764
26091,Lenawee County,Michigan,99069,99626,100293,100704,101216,101367,101715,101657,101169,100250,99892,99337,99004,98803,98737,98385,98499,98482,98266
26093,Livingston County,Michigan,158345,163146,167833,171357,175245,178819,181620,181903,181171,181082,180967,182021,182776,184196,185532,187186,188582,189886,191224
26095,Luce County,Michigan,7006,7089,7026,6918,6894,6810,6736,6791,6680,6614,6631,6519,6476,6501,6412,6429,6338,6358,6283
26097,Mackinac County,Michigan,11938,11803,11725,11656,11647,11596,11474,11448,11248,11159,11113,11019,11075,11012,11003,10822,10717,10756,10787
26099,Macomb County,Michigan,790846,800571,808457,815982,823418,828765,833328,835703,837857,839435,840978,844075,849727,857158,862959,865086,868739,871976,874759
26101,Manistee County,Michigan,24609,24725,24929,25194,25048,25178,25201,25077,24960,24818,24733,24772,24670,24477,24409,24447,24416,24421,24528
26103,Marquette County,Michigan,64606,64738,65012,65043,65620,65785,66002,66131,66539,66765,67077,67448,67827,67773,67773,67319,66520,66565,66516
26105,Mason County,Michigan,28350,28475,28624,28735,28842,28748,28846,28685,28668,28656,28705,28641,28659,28667,28732,28741,28822,29023,29100
26107,Mecosta County,Michigan,40657,41003,41639,42054,42553,42908,42876,42640,42683,42621,42798,43445,43492,43258,43197,43026,43195,43358,43545
26109,Menominee County,Michigan,25281,25170,25023,24997,24987,24719,24472,24322,24317,24118,24029,23864,23727,23721,23516,23466,23196,23007,22983
26111,Midland County,Michigan,82913,83576,83664,84012,84058,83930,83693,83600,83605,83639,83629,83800,83715,83645,83479,83626,83384,83245,83209
26113,Missaukee County,Michigan,14536,14590,14842,15031,15127,15099,15043,15009,15028,14898,14849,14901,15005,15057,14975,14885,15028,15031,15113
26115,Monroe County,Michigan,146364,147605,148561,149747,151117,152374,153460,153424,152806,152296,152021,151475,150791,150135,149852,149386,149227,149592,150439
26117,Montcalm County,Michigan,61484,62083,62547,62959,63482,63621,63806,63560,63635,63496,63342,63261,63095,62793,62804,62764,62967,63544,63968
26119,Montmorency County,Michigan,10364,10389,10397,10382,10326,10222,10125,9996,9922,9794,9765,9623,9512,9378,9321,9288,9204,9229,9265
26121,Muskegon County,Michigan,170396,171055,171563,172269,172771,173608,173710,173738,173846,172755,172188,170004,170144,172268,172266,172462,173242,173656,173588
26123,Newaygo County,Michigan,47972,48564,48697,49072,49272,49452,49287,49328,49153,48649,48460,48319,47881,47872,47785,47888,47822,48325,48892
26125,Oakland County,Michigan,1196165,1200425,1198889,1201756,1203812,1203253,1202256,1199862,1199545,1200890,1202362,1212560,1223616,1235554,1242993,1244711,1251126,1256182,1259201
26127,Oceana County,Michigan,26902,26934,27281,27404,27556,27423,27484,27251,27120,26779,26570,26453,26307,26300,26352,26328,26320,26458,26625
26129,Ogemaw County,Michigan,21710,21787,21890,21990,22053,22071,22003,21941,21885,21856,21699,21498,21367,21170,20967,20895,20882,20944,20952
26131,Ontonagon County,Michigan,7825,7758,7702,7598,7497,7375,7241,7133,6922,6828,6780,6626,6411,6320,6191,6038,5943,5875,5795
26133,Osceola County,Michigan,23248,23434,23712,23889,23990,23946,23887,23827,23662,23522,23528,23469,23320,23320,23212,23177,23178,23254,23341
26135,Oscoda County,Michigan,9392,9433,9360,9407,9299,9108,9090,9039,8963,8717,8640,8611,8572,8368,8312,8277,8256,8263,8276
26137,Otsego County,Michigan,23443,23829,24240,24446,24586,24758,24805,24719,24378,24190,24164,24108,24034,24072,24103,24211,24436,24569,24665
26139,Ottawa County,Michigan,239559,243673,246637,249828,253048,255261,258003,260037,261906,262879,263801,266901,270861,274391,277890,280958,283907,286922,290494
26141,Presque Isle County,Michigan,14378,14273,14233,14187,14163,14100,14006,13942,13701,13505,13376,13148,13079,13006,12956,12794,12728,12770,12738
26143,Roscommon County,Michigan,25494,25655,25683,25938,25771,25678,25560,25318,24856,24499,24449,24322,24181,24022,24021,23914,23789,23775,23884
26145,Saginaw County,Michigan,209899,209460,209323,208755,208489,207368,205822,203144,201966,200835,200169,198883,198354,196798,195254,193314,192525,191996,190800
26147,St. Clair County,Michigan,164621,165444,166086,167549,168457,168209,168312,167526,165959,164011,163040,161569,160623,160293,160085,159749,159444,159213,159337
26149,St. Joseph County,Michigan,62480,62404,62152,62363,62265,62273,62236,62243,62083,61417,61295,61057,60983,60985,61009,60805,60809,60819,61043
26151,Sanilac County,Michigan,44516,44713,44770,44694,44939,44837,44917,44629,44177,43319,43114,42693,42297,41894,41653,41446,41379,41219,41182
26153,Schoolcraft County,Michigan,8915,8863,8817,8847,8962,8905,8946,8823,8471,8487,8485,8474,8348,8262,8137,8123,7970,8046,8068
26155,Shiawassee County,Michigan,71714,72016,72162,72458,73034,72757,72839,72426,71523,70710,70648,69984,69319,68895,68799,68485,68531,68459,68192
26157,Tuscola County,Michigan,58251,58220,58155,58380,58230,57855,57472,57169,56512,55901,55729,55402,54711,54223,53931,53731,53278,52794,52516
26159,Van Buren County,Michigan,76242,76432,76777,77022,77241,77009,77019,76639,76501,76581,76258,75931,75300,75319,75236,75064,75264,75346,75448
26161,Washtenaw County,Michigan,324372,328749,332763,336154,339422,342234,344018,345310,341595,343520,344791,349676,352262,356015,360035,363109,366488,369208,370963
26163,Wayne County,Michigan,2057255,2043167,2025133,2006154,1983830,1960263,1932490,1900992,1865058,1837536,1820584,1803100,1795973,1780371,1771931,1764726,1760095,1756264,1753893
26165,Wexford County,Michigan,30537,30826,31015,31499,31778,32258,32461,32650,32765,32658,32735,32640,32522,32480,32855,32893,33083,33256,33466
27001,Aitkin County,Minnesota,15282,15334,15616,15795,16028,16162,16357,16481,16422,16168,16202,16167,16034,15871,15848,15855,15757,15809,15902
27003,Anoka County,Minnesota,299780,304823,308702,311863,316643,319830,323590,325767,327427,329635,330844,332876,336093,339099,341911,344246,346665,350521,353813
27005,Becker County,Minnesota,30188,30392,30777,31244,31625,31753,32057,32142,32244,32407,32504,32762,32988,33178,33256,33442,33719,34075,34371
27007,Beltrami County,Minnesota,39789,40406,41049,41659,42100,42700,43066,43281,43815,44226,44442,45045,45140,45484,45635,45604,46016,46484,46847
27009,Benton County,Minnesota,34470,35346,36117,36760,37072,37409,37617,38007,38200,38418,38451,38730,38672,38977,39141,39412,39670,40127,40545
27011,Big Stone County,Minnesota,5777,5678,5677,5598,5444,5445,5375,5366,5328,5285,5269,5206,5133,5069,5087,4992,5002,5011,4989
27013,Blue Earth County,Minnesota,55988,56808,57542,58554,59116,59918,61100,61974,62860,63565,64013,64347,64966,64734,65296,65658,66343,66887,67427
27015,Brown County,Minnesota,26877,26932,26905,26754,26666,26260,26252,26130,25992,25890,25893,25655,25412,25266,25271,25237,25262,25172,25111
27017,Carlton County,Minnesota,31784,32110,32740,33343,33950,34367,34538,34596,34986,35269,35386,35438,35268,35270,35367,35407,35554,35534,35837
27019,Carver County,Minnesota,70843,72945,75393,78005,80473,83258,85657,87270,88812,90242,91042,92812,93863,95611,97363,98635,100380,102150,103551
27021,Cass County,Minnesota,27292,27587,27853,28004,28338,28683,28754,28681,28733,28483,28567,28382,28406,28483,28552,28687,29015,29336,29519
27023,Chippewa County,Minnesota,12913,12815,12741,12604,12531,12581,12525,12401,12376,12360,12441,12311,12117,12069,12050,12077,12039,11958,11924
27025,Chisago County,Minnesota,41611,43466,45375,47322,49054,50283,51444,52312,53012,53526,53887,53753,53464,53658,53797,54113,54588,55214,55922
27027,Clay County,Minnesota,51308,51513,51772,52183,53251,54122,55072,55805,57056,58351,58999,59911,60187,60519,61238,62146,62983,63682,63955
27029,Clearwater County,Minnesota,8389,8384,8441,8424,8466,8471,8476,8541,8603,8645,8695,8719,8676,8782,8789,8796,8830,8837,8810
27031,Cook County,Minnesota,5178,5155,5164,5172,5180,5158,5210,5217,5255,5203,5176,5209,5180,5185,5241,5228,5309,5384,5393
27033,Cottonwood County,Minnesota,12167,12140,12104,12096,12151,11967,11789,11748,11701,11632,11687,11712,11573,11554,11506,11426,11376,11277,11277
27035,Crow Wing County,Minnesota,55184,55973,57013,58023,58814,59606,60654,61484,62178,62307,62500,62666,62802,62993,63099,63231,63739,64315,64889
27037,Dakota County,Minnesota,357848,363602,368252,372265,377143,381829,386228,390767,393900,396906,398552,401738,404617,407929,411790,414240,417732,421821,425423
27039,Dodge County,Minnesota,17857,18118,18529,18802,19162,19391,19601,19613,19876,19921,20087,20197,20266,20334,20381,20417,20555,20737,20822
27041,Douglas County,Minnesota,32882,33201,33601,34125,34555,35110,35472,35903,36108,36076,36009,36175,36287,36343,36568,36782,37147,37556,37964
27043,Faribault County,Minnesota,16143,15929,15799,15628,15554,15255,15150,14986,14790,14651,14553,14460,14177,14101,14106,13981,13869,13764,13758
27045,Fillmore County,Minnesota,21142,21184,21233,21248,21188,21138,21043,21092,20991,20921,20866,20834,20831,20751,20769,20727,20902,20982,21058
27047,Freeborn County,Minnesota,32555,32474,32053,32031,31948,31704,31622,31511,31270,31313,31255,31065,31023,30922,30742,30496,30409,30537,30444
27049,Goodhue County,Minnesota,44154,44574,44927,45029,45329,45339,45598,45866,45919,46035,46183,46102,46146,46113,46021,46073,46252,46334,46403
27051,Grant County,Minnesota,6265,6261,6295,6236,6174,6165,6127,6138,6113,6022,6018,5993,5929,5958,5926,5870,5933,5938,6021
27053,Hennepin County,Minnesota,1117775,1123375,1120730,1119458,1118756,1117015,1119507,1126585,1135173,1146721,1152425,1169264,1184224,1198181,1211264,1222578,1235875,1248246,1259428
27055,Houston County,Minnesota,19730,19863,19784,19715,19582,19573,19506,19392,19159,19051,19027,18876,18764,18774,18699,18681,18694,18662,18578
27057,Hubbard County,Minnesota,18401,18533,18820,19049,19453,19652,19783,20123,20346,20389,20428,20515,20454,20698,20633,20645,20700,21001,21332
27059,Isanti County,Minnesota,31459,32428,33410,34753,35592,36400,37183,37711,37851,37809,37816,38191,38141,38058,38269,38277,38777,39583,39966
27061,Itasca County,Minnesota,43927,43810,43882,44212,44221,44338,44405,44809,44852,45066,45058,45091,45139,45324,45321,45261,45164,45161,45108
47003,Itasca County,Minnesota,43927,43810,43882,44212,44221,44338,44405,44809,44852,45066,45058,45240,45271,45613,46288,46922,47402,48138,49038
27061,Bedford County,Tennessee,37806,38414,38960,39697,40558,41616,42780,43678,44395,44845,45058,45091,45139,45324,45321,45261,45164,45161,45108
47003,Bedford County,Tennessee,37806,38414,38960,39697,40558,41616,42780,43678,44395,44845,45058,45240,45271,45613,46288,46922,47402,48138,49038
27063,Jackson County,Minnesota,11186,10952,10945,10794,10693,10595,10583,10523,10364,10276,10266,10194,10308,10280,10273,10095,9967,9988,9911
27065,Kanabec County,Minnesota,15041,15266,15449,15877,16080,16259,16360,16495,16535,16294,16239,16224,15972,16009,15971,15884,15903,16054,16207
27067,Kandiyohi County,Minnesota,41141,41272,41069,41364,41456,41487,41537,41639,41840,42058,42239,42203,42377,42460,42492,42590,42636,42715,42855
27069,Kittson County,Minnesota,5260,5188,5075,4974,4898,4846,4746,4640,4614,4561,4552,4540,4497,4498,4455,4405,4316,4259,4248
27071,Koochiching County,Minnesota,14288,14124,14001,13965,13919,13851,13705,13577,13432,13276,13311,13235,13164,13090,12848,12798,12609,12526,12440
27073,Lac qui Parle County,Minnesota,8057,7914,7891,7793,7674,7574,7415,7419,7342,7302,7259,7220,7121,7006,6901,6872,6737,6695,6658
27077,Lake of the Woods County,Minnesota,4488,4452,4326,4371,4401,4374,4321,4205,4128,4043,4045,4011,3946,3909,3889,3872,3790,3736,3758
27079,Le Sueur County,Minnesota,25459,25654,25909,26395,26811,27016,27480,27870,27816,27730,27703,27778,27658,27702,27812,27736,27720,28151,28494
27081,Lincoln County,Minnesota,6403,6335,6248,6222,6138,6074,6003,5949,5937,5892,5896,5808,5755,5756,5766,5711,5704,5682,5673
27083,Lyon County,Minnesota,25465,25474,25191,25091,24981,25178,25347,25403,25646,25768,25857,25825,25630,25720,25776,25837,26000,25953,25629
27085,McLeod County,Minnesota,34854,35144,35408,35541,35923,36250,36749,36961,36917,36662,36651,36340,35931,35900,35776,35824,35767,35883,35873
27087,Mahnomen County,Minnesota,5167,5211,5220,5214,5215,5283,5277,5352,5386,5357,5413,5474,5505,5472,5503,5437,5490,5579,5519
27089,Marshall County,Minnesota,10119,9948,9919,9962,9938,9889,9802,9651,9551,9478,9439,9458,9469,9429,9419,9410,9371,9369,9390
27091,Martin County,Minnesota,21786,21500,21341,21209,21126,21063,20901,20878,20914,20790,20840,20619,20456,20419,20241,20034,19902,19858,19785
27093,Meeker County,Minnesota,22766,22862,22991,23092,23200,23213,23402,23407,23454,23298,23300,23189,23034,23085,23126,23036,23052,23041,23141
27095,Mille Lacs County,Minnesota,22422,22865,23580,24234,24716,25414,25882,26108,26171,26127,26097,25841,25630,25654,25557,25484,25583,25877,26139
27097,Morrison County,Minnesota,31819,32102,32373,32434,32489,32669,32813,33024,33267,33156,33198,33253,33097,32858,32807,32763,32907,33100,33169
27099,Mower County,Minnesota,38669,38755,38663,38735,38900,38659,38697,38672,38695,39023,39163,39341,39393,39325,39413,39420,39469,39699,40011
27101,Murray County,Minnesota,9153,9111,9066,9041,8989,8919,8884,8788,8755,8771,8725,8630,8573,8506,8435,8394,8308,8353,8276
27103,Nicollet County,Minnesota,29904,30297,30565,30782,31036,31193,31779,31989,32261,32546,32727,32964,33020,32981,33372,33532,33732,34058,34220
51117,Nicollet County,Minnesota,29904,30297,30565,30782,31036,31193,31779,31989,32261,32546,32727,32562,31695,31247,31112,30933,30827,30712,30650
27103,Mecklenburg County,Virginia,32384,32425,32528,32546,32547,32554,32642,32823,32920,32815,32727,32964,33020,32981,33372,33532,33732,34058,34220
51117,Mecklenburg County,Virginia,32384,32425,32528,32546,32547,32554,32642,32823,32920,32815,32727,32562,31695,31247,31112,30933,30827,30712,30650
27105,Nobles County,Minnesota,20791,20847,20665,20667,20629,20709,20608,20723,21126,21318,21378,21619,21733,21797,21701,21795,21963,21810,21924
27107,Norman County,Minnesota,7431,7328,7312,7188,7120,7047,6952,6860,6842,6815,6852,6812,6605,6602,6587,6621,6529,6585,6475
27109,Olmsted County,Minnesota,124930,126737,129132,131196,133195,134953,137293,139369,141527,143521,144248,145811,146901,148854,150055,151335,153137,154519,156277
27111,Otter Tail County,Minnesota,57073,57076,57245,57515,57576,57420,57732,57677,57691,57333,57303,57278,57221,57498,57488,57544,57865,58251,58812
27113,Pennington County,Minnesota,13545,13373,13607,13604,13640,13639,13810,13840,13842,13873,13930,14068,14117,14138,14110,14234,14207,14191,14178
27115,Pine County,Minnesota,26607,27125,27627,27946,28323,28616,28860,29210,29614,29655,29750,29617,29198,29075,29081,29042,28857,29184,29483
27117,Pipestone County,Minnesota,9858,9854,9727,9662,9598,9453,9496,9520,9631,9624,9596,9529,9397,9303,9321,9267,9193,9096,9047
27119,Polk County,Minnesota,31384,31096,30958,30980,31093,31148,31170,31273,31175,31423,31600,31536,31507,31634,31492,31510,31718,31705,31529
27121,Pope County,Minnesota,11231,11153,11206,11171,11183,11142,11138,11087,11084,11034,10995,10912,10892,10880,10926,10930,10963,10985,11097
27123,Ramsey County,Minnesota,511520,512926,510581,505958,501104,497560,497158,499605,502890,506590,508640,515800,521026,527197,532912,536879,541944,545518,550210
27125,Red Lake County,Minnesota,4279,4273,4224,4239,4259,4191,4077,4093,4097,4130,4089,4084,4061,4032,3998,4032,3990,4022,3999
27127,Redwood County,Minnesota,16767,16666,16487,16372,16320,16100,16119,16053,16103,16011,16059,16024,15819,15685,15531,15422,15210,15243,15249
27129,Renville County,Minnesota,17125,16880,16869,16757,16609,16565,16374,16227,15911,15832,15730,15423,15282,15069,14932,14792,14604,14667,14612
27131,Rice County,Minnesota,56811,57731,58452,59395,60146,60832,61899,62387,63061,63859,64142,64454,64436,64642,64997,65307,65825,66173,66523
27133,Rock County,Minnesota,9703,9696,9688,9631,9501,9520,9502,9588,9597,9652,9687,9598,9480,9427,9377,9437,9383,9453,9414
27135,Roseau County,Minnesota,16309,16164,16101,16168,16150,16212,16031,15959,15935,15836,15629,15515,15510,15495,15678,15619,15554,15311,15150
27137,St. Louis County,Minnesota,200626,201307,200519,200076,199304,198443,198357,198903,199745,200198,200226,200393,200348,200440,200647,200276,199925,199798,199754
27139,Scott County,Minnesota,91031,96903,102623,107204,112605,117111,121013,124050,126613,128530,129928,132560,135120,137260,139182,141361,143340,145595,147381
27141,Sherburne County,Minnesota,65361,68220,71867,74771,78091,81179,84079,85968,87495,87880,88499,89258,89455,90067,90888,91416,93266,94547,96036
27143,Sibley County,Minnesota,15361,15395,15345,15254,15202,15126,15164,15263,15283,15140,15226,15160,15075,15050,14925,14887,14815,14904,15028
27145,Stearns County,Minnesota,133669,135241,137006,138401,139788,141813,144256,146591,148307,149696,150642,151345,151883,152573,153972,155890,156996,157979,159256
27147,Steele County,Minnesota,33793,34154,34318,34669,35090,35568,36040,36342,36558,36684,36576,36562,36307,36361,36481,36610,36662,36824,36803
27149,Stevens County,Minnesota,10021,9988,9942,9945,9857,9807,9729,9660,9711,9735,9726,9706,9732,9745,9848,9864,9784,9672,9753
27151,Swift County,Minnesota,11834,11220,10981,10811,10551,10232,10119,10058,9966,9827,9783,9678,9635,9555,9489,9379,9447,9396,9345
27153,Todd County,Minnesota,24407,24567,24463,24467,24633,24608,24620,24819,24859,24839,24895,24887,24652,24491,24357,24340,24389,24532,24582
27155,Traverse County,Minnesota,4123,3978,3929,3883,3871,3838,3795,3709,3637,3600,3558,3488,3405,3401,3379,3369,3323,3307,3308
27157,Wabasha County,Minnesota,21644,21764,21752,21821,21755,21706,21826,21708,21787,21734,21676,21608,21541,21566,21459,21380,21425,21590,21645
27159,Wadena County,Minnesota,13745,13737,13789,13682,13682,13799,13705,13840,13844,13825,13843,13649,13606,13640,13590,13668,13551,13646,13773
27161,Waseca County,Minnesota,19522,19486,19483,19416,19245,19288,19348,19407,19311,18639,19136,19185,19175,19036,18926,18923,18779,18726,18691
27163,Washington County,Minnesota,202686,207206,210181,213909,215937,219972,225091,229756,233306,235684,238136,241394,243691,245974,248541,250494,252650,255697,259201
27165,Watonwan County,Minnesota,11826,11856,11807,11664,11504,11377,11323,11231,11120,11171,11211,11168,11118,11053,10985,11002,10982,10916,10980
27167,Wilkin County,Minnesota,7116,6989,6982,6964,6860,6801,6709,6715,6622,6563,6576,6575,6590,6494,6460,6355,6322,6322,6254
27169,Winona County,Minnesota,50081,50072,49977,50200,50257,50756,50904,51316,51457,51422,51461,51348,51339,51330,51057,50808,50840,50704,50825
27171,Wright County,Minnesota,90786,93922,98434,102856,106998,110674,115192,118635,121553,123320,124700,126216,127245,128202,129801,130978,132343,134255,136349
27173,Yellow Medicine County,Minnesota,11208,11136,11002,10924,10795,10691,10663,10574,10473,10437,10438,10282,10150,10076,9981,9836,9885,9845,9795
28001,Adams County,Mississippi,34246,33945,33730,33482,32785,32674,33220,32889,32629,32305,32297,32433,32193,32116,32072,31570,31563,31337,31192
28003,Alcorn County,Mississippi,34600,34746,34946,35045,35448,35688,36183,36608,36793,36868,37057,37275,37203,37278,37250,37273,37249,37203,36925
28005,Amite County,Mississippi,13546,13471,13401,13415,13337,13396,13586,13400,13324,13171,13131,13133,12931,12850,12598,12546,12426,12444,12326
28007,Attala County,Mississippi,19620,19595,19549,19469,19330,19265,19431,19511,19622,19611,19564,19387,19147,19114,18825,18673,18559,18482,18365
28011,Bolivar County,Mississippi,40381,39723,38634,38027,37211,36305,36102,35628,35032,34450,34145,33804,33997,33986,33822,33279,32631,31895,31333
28013,Calhoun County,Mississippi,15044,14991,14906,14887,14857,14803,14947,14967,14912,14940,14962,14910,14833,14712,14702,14639,14555,14525,14436
28015,Carroll County,Mississippi,10764,10699,10567,10565,10544,10473,10534,10630,10694,10604,10597,10433,10400,10322,10233,10201,10182,10117,9911
28019,Choctaw County,Mississippi,9742,9545,9468,9358,9132,9026,8894,8680,8703,8576,8547,8449,8426,8459,8386,8370,8298,8272,8278
28021,Claiborne County,Mississippi,11792,11519,11277,10889,10772,10646,10358,9962,9940,9822,9604,9781,9353,9143,9168,9214,9163,9053,9002
28023,Clarke County,Mississippi,17749,17556,17402,17235,17133,16905,16976,16857,16772,16671,16732,16696,16531,16420,16279,16029,15904,15823,15604
28025,Clay County,Mississippi,21984,21811,21845,21484,21531,21245,21139,21017,20878,20804,20634,20482,20385,20346,20138,20004,19853,19658,19386
28027,Coahoma County,Mississippi,30526,30172,29662,29055,28508,27875,27441,27025,26549,26257,26151,25850,25617,25183,24843,24509,23843,23185,22628
28029,Copiah County,Mississippi,28761,28857,28762,29058,29157,29134,29540,29565,29584,29484,29449,29276,29047,28944,28980,28869,28663,28548,28543
28031,Covington County,Mississippi,19426,19332,19458,19660,19621,19480,19555,19510,19594,19516,19568,19483,19443,19208,19151,19238,19168,19045,18853
28033,DeSoto County,Mississippi,108714,113401,118603,124347,130767,136915,145220,150688,156214,159706,161252,164061,166421,168375,170773,173265,175709,178914,182001
28035,Forrest County,Mississippi,71982,71846,71584,71747,71732,72043,73219,74057,74196,74863,74934,75850,76479,76655,75895,75705,75687,75263,75036
